,sp500_0,sp500_1
99,531.4358881048404,2.08208565687
100,531.5208173789827,2.08127845922
101,531.781427483832,2.08107497272
102,531.9486594376043,2.0854496027200002
103,530.8007420514527,2.08630265682
104,532.3879013994377,2.08922018542
105,532.9506556951959,2.0965740574200002
106,532.2186836772926,2.09823566282
107,533.0234795968055,2.0570813928200002
108,535.7664360125855,2.05687057332
109,538.5884742748631,2.0610707173200002
110,540.2553692480219,2.06054997342
111,539.6054548968942,2.06019985006
112,540.7171665669997,2.06789830026
113,542.9138601741244,2.07247158486
114,543.2793640091367,2.07798332686
115,544.2629665168168,2.08506662826
116,545.3924434485667,2.08355107806
117,546.766124377587,2.08679859056
118,548.1656860002853,2.09340518756
119,548.7392890408615,2.0950301432600003
120,549.8298207990398,2.0942599956
121,553.2658448066682,2.0953998246
122,552.3258221799306,2.0998894709
123,553.6787846011453,2.0989785319500003
124,544.0194446057261,2.04850840695
125,543.9005600473769,2.05013824255
126,544.5743822973728,2.0507385704
127,542.820115214832,2.0521787178
128,544.7810649859341,2.0513165218
129,545.5127670806457,2.0530585841
130,549.0034271236126,2.0519349349000002
131,543.2247965738302,2.0422108469
132,545.3098301270842,2.0410672896
133,544.7077054473139,2.0398050275
134,544.8803399000726,2.03949174924
135,545.3124445252255,2.04407715524
136,541.902841548179,2.03721064824
137,540.7437131583869,2.03200960794
138,542.1686825053843,2.03127234307
139,543.5746852967134,2.03158349329
140,542.158784565611,2.03319683599
141,542.8507928937095,2.03652501689
142,542.9339698873232,2.03994894789
143,543.8165707869674,2.04616245549
144,545.7762865080739,2.05225885119
145,546.4681961417787,2.05892815879
146,547.3043711732957,2.05906374454
147,546.5536612967672,2.05179725894
148,548.9254489462353,2.05357467844
149,547.7994538171872,2.05855644904
150,551.0647672150103,2.05388309604
151,552.106718107282,2.05964695004
152,553.4286418532743,2.05953420416
153,552.9175232184906,2.06125857566
154,550.6397189371232,2.05297063566
155,551.0463115809063,2.052572973
156,549.3285425733588,2.05005741
157,550.0510611665876,2.0504864939000003
158,550.5108066266973,2.0517666899
159,550.6219306902228,2.0536888087
160,551.8128303934008,2.0566138855
161,551.742277210682,2.0505264135
162,552.0745009164375,2.0462255328
163,550.5714444111479,2.0437493165
164,552.4054295503396,2.0423054786
165,549.9282681050308,2.0432997959
166,553.2819080907946,2.0444513496
167,552.2330604854656,2.0456610479
168,553.0969482616752,2.0542557059
169,551.8250351809652,2.0551018906
170,552.1458334007567,2.059420446
171,554.316534836949,2.0648256993
172,553.8599756815197,2.0635156593
173,555.4119514825727,2.0641322725
174,556.2990812225953,2.0655567278
175,556.8156919413757,2.0630008406
176,556.5595654539527,2.0649414496
177,557.2014600156834,2.066039676
178,561.7591707092951,2.0640844092
179,564.5068005390572,2.0587414102
180,564.780893417728,2.0550737883
181,565.8175444552613,2.0604220437
182,566.5051783865698,2.0368869277
183,566.2695001318103,2.0344167515000002
184,566.8430572939011,2.0371136433
185,565.9347322773406,2.039044268
186,566.5162358741028,2.046169934
187,567.4538406957106,2.049472815
188,568.5294855408137,2.0485912431
189,568.3047070046155,2.0487081296
190,560.8618100707481,2.0440797083
191,561.136785472957,2.0376470453
192,562.7404116616933,2.0394443995000002
193,565.05946320993,2.0387450995300003
194,569.4859791328885,2.04286756493
195,568.1979148341081,2.0449193014300002
196,567.3473358514326,2.04202435393
197,566.8416409875061,2.0434950503300002
198,567.0443741224246,2.04867584693
199,568.2205223664402,2.05249920733
200,567.8920120014106,2.0559683943300002
201,569.5791975891703,2.0558246644500002
202,572.1359884841787,2.05802921305
203,572.8704664002009,2.05946048715
204,570.2444869014452,2.06082445915
205,568.8180502552967,2.06393310195
206,569.3492434146925,2.0589575569500003
207,580.7331196361173,2.05767743765
208,581.2625232942515,2.06375085665
209,580.8809221517218,2.06134798345
210,580.224401704116,2.0672715521500002
211,579.7995318057438,2.0689737261500003
212,580.8942382562567,2.06894206738
213,580.3506399840311,2.07372102938
214,581.1664355706581,2.07550948918
215,581.0370065044311,2.08163484018
216,579.3712717763481,2.08215505782
217,579.27772796241,2.0864800202200002
218,579.2025439521417,2.08889714362
219,582.2568385367022,2.0881145452200003
220,580.1580275595941,2.08825612392
221,579.9713702019388,2.08489469622
222,580.3284626923688,2.08786610182
223,582.8980927087113,2.09033792682
224,582.0102723465537,2.09322494162
225,578.6008765415072,2.09117993632
226,577.5335437130295,2.08732275912
227,575.3791480998754,2.08990819912
228,578.0022302890483,2.0911203455200003
229,577.8548928849697,2.09420846822
230,579.3923875846264,2.09240499822
231,579.2943958018211,2.08718457122
232,580.4145168387187,2.0834893985200003
233,577.3669530825425,2.07920361452
234,576.6515578988212,2.07727489522
235,576.2840308967455,2.077230556437
236,577.6540951214374,2.074928425737
237,576.2101867861625,2.075851050937
238,577.822592409827,2.073334094637
239,578.3975435128639,2.075802997537
240,578.0690248712211,2.074384011737
241,576.3013204308232,2.073087898337
242,576.3990721594126,2.071582178837
243,578.3181853769795,2.077335972637
244,578.6920391100847,2.082973847637
245,578.8653801762646,2.086944734237
246,581.2070611728185,2.093207608237
247,590.1991742533654,2.105004867237
248,588.2095984951173,2.109210415237
249,591.2903156803363,2.109323007287
250,596.4342268603074,2.113345061287
251,597.7928331130655,2.109382255787
252,602.9857697853937,2.097710280787
253,604.8106718474604,2.103540155187
254,606.2819451743887,2.104491725987
255,606.8133799158419,2.103053686087
256,608.7880216512535,2.103380368757
257,609.4269063263313,2.104515287457
258,607.6428694522673,2.104875430797
259,607.2240358665471,2.103320568097
260,605.5177811388959,2.1022504872970003
261,606.4993646391224,2.108999025797
262,611.3194182671965,2.109908391747
263,611.6986955059556,2.108827417747
264,612.2410138245215,2.104617233447
265,611.6402201258288,2.103411231847
266,613.6239892443562,2.103903165977
267,612.9485129387944,2.105516021177
268,611.9453680836575,2.106250559577
269,612.6762092352243,2.107499798277
270,614.2130533455139,2.1124345382770002
271,614.9478475999088,2.115469152977
272,611.7957380835156,2.117767447977
273,610.231145550704,2.116959815377
274,605.5055438132614,2.115302611977
275,607.2001362117022,2.115756087317
276,607.8407868819777,2.122218205317
277,605.7123538336808,2.126232840817
278,605.8465263583176,2.127044255017
279,602.7908603396577,2.122374339017
280,603.5393379146603,2.127809277717
281,605.289167868767,2.1291160304170003
282,604.4983766375552,2.129532748437
283,600.9853482251888,2.130800601437
284,600.2839271671448,2.133070941937
285,599.9045834840887,2.132453391487
286,600.4645449806334,2.130265210687
287,600.5496214754381,2.130110678257
288,601.8694758027381,2.118934520257
289,599.9003709165278,2.117427152357
290,597.7805032757702,2.117700951877
291,597.7985437886257,2.119909656477
292,598.0813746959678,2.1257268464770003
293,596.8468179931111,2.126513816727
294,598.2323936434697,2.134511092727
295,600.3684611323566,2.134516651442
296,603.6942948596528,2.133858645642
297,606.416786491373,2.137693501842
298,607.4643989607175,2.141599740642
299,607.4655469109767,2.142947803442
300,609.7023710054924,2.142067383582
301,611.3643850377587,2.148687395382
302,613.8899512428285,2.152582788282
303,612.1203471582563,2.154062510482
304,615.3950873835781,2.1536783148620002
305,610.8100596384196,2.157130712862
306,610.8421153577597,2.159524691262
307,609.191054566601,2.159090121562
308,610.067759384364,2.157318023162
309,610.7065110046251,2.1558273877620002
310,613.3671573124291,2.160354905362
311,614.6024047951771,2.167784167962
312,614.2043916888751,2.172813047262
313,611.8972024808536,2.1749320424620002
314,609.7132400962124,2.174387636562
315,609.2668253166987,2.177354275962
316,610.3402398346439,2.169678183962
317,610.3080115641151,2.171161988862
318,610.0999161352651,2.170599176892
319,608.2948010063474,2.174410185192
320,605.8606698209583,2.173146925092
321,604.9845633029538,2.175908823692
322,605.6150015027856,2.176272152482
323,604.3503508061125,2.173195559082
324,605.825798940343,2.175016056082
325,606.3698840870252,2.175169096432
326,605.7299446566003,2.170144500432
327,606.8552292244501,2.171379726632
328,606.6852815657733,2.168580884332
329,607.501147564289,2.176025605332
330,607.6519086637003,2.1760794091760003
331,608.7743103429026,2.173625011176
332,612.1768514460867,2.170564844876
333,610.0375740945867,2.1709935041060002
334,611.3995336118716,2.167272736806
335,611.079174746428,2.163374442606
336,611.7545320562996,2.167192507806
337,608.774430417086,2.169506516106
338,609.779570512977,2.175566170606
339,612.4263882536595,2.176939816306
340,613.8998416203996,2.177275804806
341,615.4356953847057,2.179852428106
342,618.6837664453908,2.182824659106
343,617.7140203508794,2.184780892406
344,618.7707996903839,2.186459235806
345,621.2597272670179,2.1968889308060002
346,625.1228312702774,2.202991331206
347,627.4585655970225,2.203117054476
348,629.1229005089483,2.208221743876
349,629.7396219501055,2.2133726282760002
350,627.3788665871574,2.162331993276
351,627.8698807673428,2.160497910476
352,628.0001896860707,2.160101654056
353,628.2543000153041,2.162607243356
354,630.4258155805211,2.169334571356
355,630.8380913055389,2.166346655956
356,630.7461861063454,2.167670113256
357,629.9299316009657,2.167675843422
358,630.3373535875819,2.168950543822
359,625.442761975167,2.1694870253820002
360,623.7604925044033,2.171024689982
361,625.8018039813036,2.164752258982
362,623.5715217610316,2.168627688482
363,615.430312276512,2.171345920782
364,614.5050273877026,2.172548006682
365,613.3279179973869,2.173312352782
366,612.1470467838066,2.170945561982
367,616.33196191038,2.171681450382
368,620.1888899167208,2.174543017682
369,623.2511463631623,2.177763022182
370,625.327617249473,2.181783768482
371,624.3431474104552,2.1791386768820002
372,626.0396046190067,2.181320171482
373,626.2034918334663,2.186067125882
374,626.2472773686559,2.191075653382
375,626.5317476393119,2.195937420382
376,629.8231237855426,2.196921735682
377,632.0803513506216,2.196839527432
378,634.0958045919713,2.197300707402
379,635.0659735191514,2.199246035602
380,633.0411384411461,2.2065595336020003
381,632.1799136994989,2.209684613002
382,634.098960689193,2.213381713802
383,631.4911481827907,2.208355377502
384,633.2918892699159,2.208879926432
385,633.7315301888132,2.2081813586020003
386,630.9433167849982,2.2030448356020003
387,631.4312178067369,2.207346643002
388,635.5192384476688,2.1973695250020002
389,633.5204529094038,2.1985255421020002
390,634.8260924425612,2.1992150208020003
391,632.5053231461577,2.199446597482
392,632.7586906547662,2.200053363582
393,638.2222740433658,2.2000658388225
394,639.0756779990589,2.2046784681225002
395,640.1007777542181,2.2088653871225
396,642.7727849962397,2.2093771984225
397,643.1713816091966,2.2221168544225
398,643.1838406974922,2.2245247240225
399,635.0703524729611,2.2091939260225
400,634.6330183240115,2.2084077678825
401,634.6271457813292,2.2095343472825
402,635.4213485267376,2.2116163322825
403,636.8513816185998,2.2179877246825
404,639.1204758948862,2.2184270000625
405,641.9894027081551,2.2209680145625
406,641.4782493333422,2.2211661330625
407,642.2952523252408,2.2241494307625
408,641.6535587108783,2.2250858247625
409,641.961955743237,2.2278499736625
410,642.7667627759772,2.2221983352625
411,641.1373626589955,2.2237838502625
412,640.546585995036,2.2244177752625003
413,642.277006583437,2.2305009009625003
414,644.6118210781027,2.2295292046225
415,648.3202245388784,2.2410202776225
416,654.5086854988267,2.2416427540725
417,658.6165519849228,2.2408829494725
418,659.4864535171245,2.2457162674725
419,658.8901728058759,2.2476981300725
420,656.4522351526306,2.2515623934725
421,659.5651036868592,2.2534365205725
422,657.2219656777563,2.2533539955265
423,656.6025532974309,2.2564254478265
424,657.9790302019078,2.2570459608265
425,656.9501125983218,2.2599585329265
426,648.657523956959,2.2621541852265
427,646.1636634561354,2.2608017449265003
428,647.2465918846825,2.2655721049265
429,649.4799861526126,2.2682627922265
430,650.9124836265347,2.2641591522265
431,650.202763413115,2.2648970556265002
432,652.3189317276574,2.2611356226265
433,649.9457081085272,2.2464189536265002
434,653.8186658838846,2.2211173496265
435,656.9246731697968,2.2215949178265
436,658.8699208702035,2.2234160306265003
437,665.705903843257,2.2131587626265
438,664.4395998038017,2.2176522556265
439,666.0511209781322,2.2149649486265
440,667.6797250014923,2.2216078556265
441,668.8042546966661,2.2247885692265
442,666.9703367825674,2.2236825744265003
443,666.9377854320096,2.2271710121265
444,665.6225543737125,2.2285199458265
445,668.0199947550518,2.2295980178265
446,665.9870746369633,2.2303749252265
447,664.7660225663327,2.2311173356265
448,663.1697513597769,2.2360021806265
449,665.3323605191864,2.2439586846265
450,662.3989908464727,2.2462474996265
451,660.4296457916962,2.2432660073265
452,660.9928544082636,2.2429790058665002
453,659.9976071178768,2.2428990112815
454,661.971301252067,2.2381574729815004
455,662.1996251761142,2.2357330672815
456,663.6480331596539,2.2359490527815002
457,661.4534013430952,2.2362125015315
458,663.6394769873458,2.2429944455315
459,665.4484644293552,2.2422642127315
460,666.3118834126832,2.2448067103315004
461,665.5064815888558,2.2438885028715
462,670.5707383453357,2.2437830161255
463,669.9058569303058,2.2448214886255
464,670.2205157039449,2.2524806258255
465,674.3960054010066,2.2586181088255
466,672.230283114666,2.2561448592255
467,671.617298099755,2.2548271799255
468,671.986215063779,2.2570319832255
469,675.2173117995693,2.2585609414255003
470,674.7477913392019,2.2576006136255002
471,675.2184176405046,2.2673355296255
472,677.0537552900552,2.2753217016255003
473,676.6562336719699,2.2769899938255
474,675.607588312796,2.2788510268255
475,674.9264783736018,2.2789307391455003
476,673.4902714761305,2.2788901330755
477,673.248656942262,2.2851270764755003
478,673.984910632216,2.2921759231755003
479,675.8386380564339,2.2997033676755003
480,678.2328367793154,2.3036426321755004
481,678.7744945479855,2.3027617269755
482,680.2514759457207,2.3012539166755
483,682.0432138449152,2.2956346576755
484,682.545167251639,2.2922427764755002
485,681.507705013341,2.2933292177755003
486,679.5074737655575,2.2951695517755
487,680.0994157612581,2.2929077328755003
488,680.0524449195414,2.2914308885755004
489,680.8705112879475,2.2905160700755003
490,682.5402250219302,2.2962166980755
491,686.7228255145105,2.3017703305755
492,689.6228360916964,2.3018608132655003
493,690.8638195573208,2.3092572242655
494,689.3039022492744,2.3008628462655003
495,687.2378240909067,2.3045448775655
496,690.7941884279464,2.3073090899655
497,692.6742228054335,2.3145414849655
498,692.7632600989966,2.3136149647655
499,694.1573204234141,2.3150654650655
500,692.3713450584837,2.3152129163055
501,692.6477735563899,2.3150048929255003
502,694.0571059206588,2.3202386366255
503,693.3581087244754,2.3222076190255003
504,693.4073966888557,2.3221063067255003
505,694.1519113310137,2.3226354186755
506,694.714004173143,2.3312310896755
507,694.0881325336451,2.3295672475755
508,698.823652514623,2.3318729395755002
509,698.0850033913281,2.3317158992955003
510,699.5502172859456,2.3312203044955
511,697.3436207189789,2.3326473737955
512,699.5149758126797,2.3360949068955
513,703.4567315091447,2.3401921788955002
514,707.2516435107179,2.3399773320055
515,706.7678713844962,2.3327732106055
516,705.0410571075431,2.3348889720055004
517,705.2508173976483,2.3397927816055004
518,705.9192426267896,2.3440659392055
519,706.1017449874648,2.3509440055055
520,706.8439557871485,2.3555131658055
521,708.6078339860505,2.3541793312055
522,708.3901605649246,2.3556430698055
523,703.5578697173733,2.3491858011055005
524,707.9508245499117,2.3517495247055002
525,708.2712984265395,2.3549776201055
526,709.1740422543245,2.3574807889055003
527,710.7071062609906,2.3581518901755003
528,709.4371600790763,2.3591592406755004
529,708.2771904519785,2.3588472100355
530,709.3850294704346,2.3635981700355004
531,708.1009184247129,2.3578557020355
532,706.4731762535703,2.3578597632131
533,704.4022563203014,2.3583498196831
534,704.8321662107879,2.3522926156831003
535,704.6594457492769,2.3501465790831
536,707.3456782338155,2.3558237477831003
537,714.8461638461775,2.3554023327831004
538,713.7662488202936,2.3547483213831004
539,715.2627739635452,2.3610618623831003
540,714.8256226654578,2.3585701199831
541,715.9663458260262,2.3576008267831003
542,716.5906541602596,2.3602981817831004
543,716.3279046239728,2.3717232297831004
544,718.008551291349,2.3740819545831005
545,719.266572853452,2.3737079317431005
546,718.6676287173116,2.3788837541431
547,719.0313799228637,2.3773518357431005
548,720.0744325839031,2.3798141955431005
549,720.7504887224082,2.3807680218931004
550,722.2245632974403,2.3802801336331
551,724.8056021360438,2.3847014641331
552,719.9688714305945,2.3809038031331005
553,721.0572135990396,2.3808219467731
554,722.544561964207,2.3856812007731003
555,718.8986620757343,2.3811566191731
556,720.6101851696516,2.3886738754731
557,719.4190192718847,2.3897774023731
558,714.1549974304232,2.3852899586731002
559,713.2315018215185,2.3849221341931
560,714.5709308967498,2.3872918136931003
561,718.4297189655191,2.3931452716931
562,714.2828136695156,2.3927475454731
563,713.3527042322919,2.3901746383731
564,712.853655092748,2.3892102505731003
565,713.6424906783712,2.3918083180731
566,713.7751467693021,2.4000738810731
567,713.1926698255926,2.4010747500731
568,715.4730170910468,2.4039150736731
569,714.357974358932,2.4021801441731
570,717.1782182089385,2.4033501108731
571,723.9043910284605,2.4055072258731003
572,726.0704791024754,2.4054694956671003
573,725.4922384243978,2.4073547889671003
574,725.5003549413643,2.4111856325671
575,726.3949256813711,2.4128020866671003
576,725.5018351784016,2.4161298977671
577,726.2549169658444,2.4141056762671003
578,725.6650418066733,2.4087566332671
579,726.6515499778511,2.4095117489171
580,715.2411383377705,2.4132260133171
581,714.881102184705,2.4196464287171002
582,713.61513990091,2.4198352602071003
583,712.9298768332404,2.4256630447071004
584,714.5638719016971,2.4323874922071003
585,715.7393955681335,2.4319124261671003
586,714.9751981103976,2.4391717107671003
587,715.5974424338143,2.4392481776911
588,714.0894675213607,2.4392949190251003
589,713.7292330927664,2.4472472040251003
590,715.2286116270913,2.4480664352951003
591,717.4498595051966,2.4553409618951
592,714.1783043602197,2.4567243142951
593,710.7655654813842,2.4594769298951
594,712.4019198183893,2.4586633219551
595,710.1062280697977,2.4599050198551002
596,710.2766674684144,2.4653712672551
597,710.5731134463608,2.4726425722551
598,710.958864901578,2.4719121159551003
599,709.228551701111,2.4645684153551
600,710.4703914622773,2.4713441209551004
601,712.4143134789914,2.4773739303551
602,714.8474146747074,2.4753580313551002
603,716.3274790111049,2.4760932924551002
604,716.98751893096,2.4723003304551003
605,715.7364494167424,2.4778923224551
606,715.9844377101626,2.4766218586551
607,717.0895581146025,2.4765609593851
608,718.6798892188276,2.4774944067851
609,720.9822363009715,2.4776238851451002
610,724.0301029080478,2.4566626771451
611,724.7469806795842,2.4556718579451
612,726.593783037518,2.4606843203451
613,727.8378747870421,2.4671602048451
614,729.3051728701522,2.4670008632351
615,724.5561220986306,2.4643899469351
616,723.399025027465,2.4550145439351
617,723.8311444691291,2.4626550454351
618,747.2840806216551,2.4853521384351
619,753.3416498222753,2.4840591409351003
620,753.4693421057964,2.4844676537951003
621,752.0303807475071,2.4840946019151002
622,751.8709679343808,2.4859559780151
623,755.3727708777287,2.4906592483151
624,756.0092403452052,2.4906085181251
625,755.0888888333818,2.4938827163251
626,751.9104393357776,2.4964856273251
627,750.9535300644194,2.4945057368251
628,751.9836566520088,2.4944048183051
629,751.9425659473957,2.5076915363051
630,755.0990333799612,2.5039718679050997
631,754.932363753167,2.5089837245051
632,758.9729471753624,2.5106833397051
633,757.6072600583011,2.4949786617051
634,760.9612836147013,2.4898860991051
635,764.8218955089894,2.5004452761050997
636,767.7505536527736,2.4919390121051
637,768.9946009110263,2.4903959506051
638,768.5527520701344,2.4899910708351
639,770.4301397619782,2.4873547690351
640,773.5653220092845,2.4867699180351
641,772.7011298740448,2.4802325895351
642,772.8695874209722,2.4800211307351
643,772.7941121071864,2.4858998809351
644,773.2573212658513,2.4871924487351
645,768.9583917754726,2.4892396757351
646,767.3639409402707,2.4915384075351
647,767.4436625412413,2.4969450782351
648,769.6178123255502,2.5004006871351
649,770.059587464817,2.5004304704230997
650,765.5177995047669,2.5064417354231
651,766.4217329507054,2.5104409770230998
652,765.7626324559411,2.5097141650831
653,766.1779932113433,2.5131051324831
654,765.4081169535765,2.5144978664831
655,764.0934029857775,2.5130284316830998
656,767.0172604137063,2.5119597703830996
657,766.8930463403806,2.5112407553831
658,764.7344122050529,2.5090349955830997
659,765.8282214704833,2.5091596395430997
660,764.4192365407998,2.5193915035431
661,768.2909692164416,2.5208374207430997
662,765.8198982234077,2.5222562754431
663,764.0697263582636,2.5206880082431
664,764.6851556715723,2.5219735072430995
665,765.6053727409854,2.5238477562430996
666,764.3660031075385,2.5256827846430996
667,763.3411368136858,2.5271476417431
668,766.1230706111596,2.5347726884430997
669,767.9638448555785,2.5339068641430997
670,771.1168509744866,2.5366605628430996
671,772.5772683303186,2.5378511390430996
672,771.7447566807275,2.5325790393430996
673,770.9111763384645,2.5341250121430994
674,771.5406179902888,2.5321935982431
675,772.6860874661774,2.5336725540430995
676,772.9674553329631,2.5382860980430997
677,772.6088521935752,2.5453895328430995
678,773.050914595265,2.5483601510430995
679,771.5837594311512,2.5469835257430997
680,771.1606958430078,2.5482565441430998
681,770.4343246230758,2.5469360637430998
682,769.9990190984523,2.5443237449430995
683,771.7941081096891,2.5462644543431
684,774.4257000370282,2.5517763487430996
685,778.3885377938843,2.5526148487430995
686,782.1849807715403,2.5513361893430995
687,784.2077407766262,2.5481745408430996
688,787.5821702168255,2.5475015580430993
689,791.125674408577,2.5432555900430995
690,790.2691877505378,2.5430438234430994
691,793.1500789075036,2.5430985356470996
692,791.8097707568014,2.5448534022470994
693,794.3150964619646,2.5476840217470995
694,796.9221450467757,2.5544740613470998
695,794.2667006051349,2.5556531755470995
696,797.0280992083809,2.5638620215470995
697,794.8607757674399,2.5648444779470996
698,812.8706541232834,2.5456530599470995
699,817.2423237120097,2.5539592789470995
700,820.2608597209062,2.5497414456470997
701,821.7225524330682,2.5500730727070997
702,829.1855475868101,2.5500881207840997
703,824.649592774871,2.5372274067840994
704,834.5719638705958,2.5369396609040997
705,837.3458328767995,2.5405274205040995
706,837.3995953727192,2.5406686128140996
707,836.035959803301,2.5429042258140995
708,835.3299701566847,2.5458727092140996
709,833.6696120902942,2.5501417542140996
710,836.4977499645056,2.5564123477140996
711,830.0088001891678,2.5529480328140997
712,828.642693186984,2.5518287444140997
713,832.9114410490805,2.5500048883140995
714,832.8646450566894,2.5521628519140998
715,826.1877249429584,2.5493985137140998
716,827.1755523305853,2.5471676653140998
717,826.7526871436755,2.5543305273140997
718,829.9842960629765,2.5557701791141
719,828.0848814003531,2.5559189179040995
720,827.4090258469552,2.5535648919040996
721,825.4244516229139,2.5636443619040996
722,824.3914251627181,2.5626427103041
723,824.5769724411718,2.5596503227041
724,827.7814511400386,2.5612568225040997
725,824.7149799511576,2.5618155896041
726,825.2777549548546,2.5626650371640998
727,828.1238512302017,2.5706723101641
728,829.3127636340726,2.5708752421041
729,831.7687012333645,2.5766825138040996
730,832.4206870807276,2.5806435861040997
731,834.478077073915,2.5881059908040998
732,837.3886738539973,2.5937125923041
733,838.368695443102,2.5954219605041
734,836.1473069666827,2.5965804976041
735,837.7522843643089,2.6042950026041
736,836.3551059019137,2.6037488736541
737,838.7639459364196,2.6025646477541002
738,834.3524048942352,2.5961565202541
739,835.6419993282153,2.5961892942521
740,834.6149743364268,2.6035685232521
741,836.5464586715657,2.6031493357521
742,835.5540443670751,2.6088502601521
743,838.9673255857924,2.6135640321521
744,840.5287039326648,2.6147591541521003
745,840.3661615925326,2.6210176491521002
746,841.9135846146255,2.6196819084521
747,843.1828892319265,2.6242475976521
748,841.09992757537,2.6250764418020998
749,844.8108015788378,2.6254333421021
750,848.5493935077126,2.6252297014621
751,850.4285711385188,2.6258115393021
752,849.5593775207866,2.6262348776521
753,851.5061411352567,2.6215002152521
754,850.3400859007663,2.6201629188521
755,849.1240252582048,2.6117528133521
756,849.8514360155073,2.6144926430521
757,848.5031140779735,2.6093481433520997
758,847.2408412203757,2.6104567609521
759,845.1835983756035,2.6121329598521
760,822.6929019294321,2.5996640918521
761,827.7001241297625,2.6009072951521
762,831.4654602879481,2.5983279192521
763,832.7436004677261,2.6050143296521
764,832.5947370815554,2.6019321948521
765,834.910079137556,2.6024966272021
766,837.7293621647387,2.6032792094021002
767,843.3337548430335,2.6128943874021
768,844.7580218379015,2.6154286027021003
769,847.393516837011,2.6153203524621
770,850.0651357303467,2.6145532995621
771,846.4979677032396,2.6167669005621
772,846.1675702518974,2.6191943197621
773,845.4552184135581,2.6211166159620998
774,847.0073970045039,2.6203334914621
775,847.6366103402901,2.6265256070621
776,848.1850936725692,2.6267725499221
777,848.0619966632249,2.6298767156221
778,848.663355050485,2.6312133269221
779,855.146517872777,2.6315271231421002
780,857.1828164486942,2.6343085126421
781,856.211950704115,2.6351261773121
782,853.652830877244,2.6347448570321
783,854.836798610094,2.6410478642321
784,854.3171285315423,2.6419674189621
785,860.5051508209729,2.6302939479621
786,859.1480798142027,2.6309795454621
787,859.31602599493,2.6247299294621
788,861.7824748109357,2.6249323833621
